FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_new1,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Crash_UP_ID,Prsn_Type_,Prsn_Injry,Prsn_Age,Prsn_Gndr_
387,370,48,453,1305,4,4.8453E+11,1500US484530013054,Block Group 4,G5030,S,701550,0,30.2533559,-97.758127,854,12698928,AUS_12698928,30.25578,-97.75729,2,1,AUS_1269892821,3,2,24,1
388,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,42,14358233,AUS_14358233,30.25582206,-97.74737139,2,1,AUS_1435823321,3,5,22,1
389,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,185,14697934,AUS_14697934,30.25584921,-97.74736164,2,1,AUS_1469793421,3,2,26,1
390,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,234,14861667,AUS_14861667,30.25584921,-97.74736164,2,1,AUS_1486166721,3,1,31,1
391,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,1145,12043515,AUS_12043515,30.25585346,-97.74736953,2,1,AUS_1204351521,3,2,40,1
392,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,1175,12081474,AUS_12081474,30.25598426,-97.74732209,2,1,AUS_1208147421,3,2,0,1
393,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1175,12081474,AUS_12081474,30.25598426,-97.74732209,2,1,AUS_1208147421,3,2,0,1
394,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,88,14459443,AUS_14459443,30.25603639,-97.76151136,2,1,AUS_1445944321,3,2,23,1
395,18,48,453,1000,5,4.8453E+11,1500US484530010005,Block Group 5,G5030,S,510881,81076,30.253259,-97.7333118,697,13525452,AUS_13525452,30.25631,-97.73426,2,1,AUS_1352545221,3,3,26,1
396,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,14,14284539,AUS_14284539,30.25642363,-97.74715288,2,1,AUS_1428453921,3,2,38,1
397,561,48,453,2111,2,4.8453E+11,1500US484530021112,Block Group 2,G5030,S,2174744,135639,30.2532607,-97.6940465,689,13501643,AUS_13501643,30.25652,-97.68664,2,1,AUS_1350164321,3,3,0,1
398,294,48,453,902,3,4.8453E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,1275,12267741,AUS_12267741,30.25658587,-97.7230686,2,1,AUS_1226774121,3,3,19,1
399,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,223,14800740,AUS_14800740,30.25659478,-97.71110247,2,1,AUS_1480074021,3,2,30,1
400,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,593,13294192,AUS_13294192,30.2566,-97.71111,1,1,AUS_1329419211,3,1,22,2
401,294,48,453,902,3,4.8453E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,220,14794810,AUS_14794810,30.2566424,-97.71125127,2,1,AUS_1479481021,3,3,47,1
402,346,48,453,1000,3,4.8453E+11,1500US484530010003,Block Group 3,G5030,S,432836,59672,30.2527922,-97.716717,1164,12080957,AUS_12080957,30.25664459,-97.7233219,1,1,AUS_1208095711,3,3,32,1
403,294,48,453,902,3,4.8453E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,445,14108534,AUS_14108534,30.25665462,-97.72326585,2,1,AUS_1410853421,3,2,24,1
404,290,48,453,1000,2,4.8453E+11,1500US484530010002,Block Group 2,G5030,S,234742,0,30.2564141,-97.7280837,741,13629221,AUS_13629221,30.25711,-97.72462,2,1,AUS_1362922121,3,2,28,1
405,290,48,453,1000,2,4.8453E+11,1500US484530010002,Block Group 2,G5030,S,234742,0,30.2564141,-97.7280837,1236,12197412,AUS_12197412,30.25711,-97.72462,2,1,AUS_1219741221,3,2,0,1
406,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,104,14500485,AUS_14500485,30.25715478,-97.74688246,2,1,AUS_1450048521,3,2,19,1
407,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1194,12141686,AUS_12141686,30.25715882,-97.74688865,2,1,AUS_1214168621,3,1,21,2
408,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1137,12043090,AUS_12043090,30.25716,-97.74689,1,1,AUS_1204309011,3,2,21,1
409,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,132,14576388,AUS_14576388,30.2571712,-97.75076805,3,1,AUS_1457638831,3,3,51,1
410,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,133,14576388,AUS_14576388,30.2571712,-97.75076805,2,1,AUS_1457638821,3,3,40,2
411,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,546,13226550,AUS_13226550,30.25717302,-97.74688505,1,1,AUS_1322655011,3,3,22,1
412,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,773,12512496,AUS_12512496,30.25779909,-97.75986402,3,1,AUS_1251249631,3,2,21,1
413,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,331,13864203,AUS_13864203,30.25793465,-97.70464958,2,1,AUS_1386420321,3,2,0,1
414,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,882,12751238,AUS_12751238,30.2581,-97.74793,1,1,AUS_1275123811,3,2,25,1
415,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,705,13537777,AUS_13537777,30.25840045,-97.74979413,2,1,AUS_1353777721,3,2,30,2
416,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,262,13711173,AUS_13711173,30.25842,-97.75011,2,1,AUS_1371117321,3,2,23,1
417,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,334,13868636,AUS_13868636,30.25842,-97.75011,2,1,AUS_1386863621,3,3,28,1
418,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1080,11920974,AUS_11920974,30.25842,-97.75011,2,1,AUS_1192097421,3,5,21,1
419,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1257,12216134,AUS_12216134,30.25843976,-97.7502187,2,1,AUS_1221613421,3,2,41,2
420,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,844,12678025,AUS_12678025,30.25844003,-97.75022015,2,1,AUS_1267802521,3,2,20,2
421,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,446,14115556,AUS_14115556,30.25844562,-97.74942192,2,1,AUS_1411555621,3,2,51,1
422,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1103,11984632,AUS_11984632,30.25845953,-97.75032739,2,1,AUS_1198463221,3,2,64,1
423,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,291,13755154,AUS_13755154,30.25851001,-97.70009,2,1,AUS_1375515421,3,2,45,1
424,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1266,12248557,AUS_12248557,30.25852,-97.72866,2,1,AUS_1224855721,3,3,44,2
425,117,48,453,1911,1,4.8453E+11,1500US484530019111,Block Group 1,G5030,S,1910326,73868,30.264103,-97.7744638,283,13737867,AUS_13737867,30.25857722,-97.78821429,2,1,AUS_1373786721,3,3,53,1
426,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,119,14539125,AUS_14539125,30.25867593,-97.75100279,2,1,AUS_1453912521,3,2,19,2
427,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,30,14336606,AUS_14336606,30.25870478,-97.72622247,2,1,AUS_1433660621,3,2,40,1
428,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,648,13391310,AUS_13391310,30.25877718,-97.71426716,2,1,AUS_1339131021,3,2,25,1
429,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,858,12707770,AUS_12707770,30.25890131,-97.75162609,2,1,AUS_1270777021,3,2,26,2
430,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,66,14394314,AUS_14394314,30.25890478,-97.74621246,2,1,AUS_1439431421,3,3,30,2
431,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,450,14116301,AUS_14116301,30.25891,-97.74622,2,1,AUS_1411630121,3,1,22,2
432,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,838,12652211,AUS_12652211,30.25891,-97.74622,2,1,AUS_1265221121,3,2,32,2
433,294,48,453,902,3,4.8453E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,162,14649624,AUS_14649624,30.25891478,-97.72377247,2,1,AUS_1464962421,3,1,60,2
434,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1096,11949072,AUS_11949072,30.25891689,-97.75166989,2,1,AUS_1194907221,3,2,29,2
435,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,527,13189178,AUS_13189178,30.25904001,-97.74616977,3,1,AUS_1318917831,3,3,30,2
436,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,1178,12081641,AUS_12081641,30.25930004,-97.7460693,2,1,AUS_1208164121,3,2,29,2
437,370,48,453,1305,4,4.8453E+11,1500US484530013054,Block Group 4,G5030,S,701550,0,30.2533559,-97.758127,297,13769681,AUS_13769681,30.25931994,-97.75616,2,1,AUS_1376968121,3,2,28,1
438,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,1052,13120630,AUS_13120630,30.25933,-97.69957,1,1,AUS_1312063011,3,3,11,1
439,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,153,14612605,AUS_14612605,30.25935522,-97.71596069,2,1,AUS_1461260521,3,3,27,2
440,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,254,13696208,AUS_13696208,30.25940781,-97.75306636,2,1,AUS_1369620821,3,2,43,1
441,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,1083,11943201,AUS_11943201,30.25955,-97.75348,2,1,AUS_1194320121,3,0,47,2
442,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,1057,13140416,AUS_13140416,30.25968006,-97.74590973,2,1,AUS_1314041621,3,4,30,1
443,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,734,13608453,AUS_13608453,30.25975764,-97.74587695,2,1,AUS_1360845321,3,2,45,1
444,447,48,453,1401,1,4.8453E+11,1500US484530014011,Block Group 1,G5030,S,650840,121283,30.2552815,-97.7457665,616,13336113,AUS_13336113,30.26020588,-97.74570365,2,1,AUS_1333611321,3,3,23,1
445,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,480,14190805,AUS_14190805,30.26029,-97.74964,2,1,AUS_1419080521,3,2,33,2
446,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,841,12669719,AUS_12669719,30.26029,-97.74964,2,1,AUS_1266971921,3,5,26,1
447,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,847,12679538,AUS_12679538,30.26029,-97.74964,2,1,AUS_1267953821,3,2,22,1
448,450,48,453,1305,1,4.8453E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,884,12760931,AUS_12760931,30.26029,-97.74964,2,1,AUS_1276093121,3,2,24,1
449,370,48,453,1305,4,4.8453E+11,1500US484530013054,Block Group 4,G5030,S,701550,0,30.2533559,-97.758127,59,14380859,AUS_14380859,30.26032478,-97.75569246,2,1,AUS_1438085921,3,2,24,1
450,370,48,453,1305,4,4.8453E+11,1500US484530013054,Block Group 4,G5030,S,701550,0,30.2533559,-97.758127,1097,11964113,AUS_11964113,30.26033,-97.7557,2,1,AUS_1196411321,3,3,25,1
451,561,48,453,2111,2,4.8453E+11,1500US484530021112,Block Group 2,G5030,S,2174744,135639,30.2532607,-97.6940465,1069,11896907,AUS_11896907,30.26065,-97.69872,3,1,AUS_1189690731,3,5,24,1
452,561,48,453,2111,2,4.8453E+11,1500US484530021112,Block Group 2,G5030,S,2174744,135639,30.2532607,-97.6940465,1070,11896907,AUS_11896907,30.26065,-97.69872,2,1,AUS_1189690721,3,5,23,1
453,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,1212,12150354,AUS_12150354,30.2607,-97.75786,2,1,AUS_1215035421,3,3,15,1
454,462,48,453,1910,3,4.8453E+11,1500US484530019103,Block Group 3,G5030,S,2122433,0,30.2595428,-97.801771,191,14721520,AUS_14721520,30.26073929,-97.79349199,2,1,AUS_1472152021,3,5,24,1
455,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,1398,12631088,AUS_12631088,30.2608614,-97.75852036,2,1,AUS_1263108821,3,2,31,1
456,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,664,13418890,AUS_13418890,30.26089,-97.71372999,2,1,AUS_1341889021,3,2,37,1
457,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,129,14574694,AUS_14574694,30.26092596,-97.7584974,2,1,AUS_1457469421,3,3,56,1
458,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,1387,12586723,AUS_12586723,30.26101535,-97.71453337,2,1,AUS_1258672321,3,3,28,1
459,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,919,12837091,AUS_12837091,30.26105276,-97.75897645,1,1,AUS_1283709111,3,2,19,1
460,561,48,453,2111,2,4.8453E+11,1500US484530021112,Block Group 2,G5030,S,2174744,135639,30.2532607,-97.6940465,67,14394683,AUS_14394683,30.26110478,-97.69611248,2,1,AUS_1439468321,3,5,52,1
461,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,40,14354232,AUS_14354232,30.26115946,-97.72740462,2,1,AUS_1435423221,3,2,29,1
462,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1023,13026883,AUS_13026883,30.26119,-97.7274,2,1,AUS_1302688321,3,2,31,1
463,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1205,12149976,AUS_12149976,30.26119,-97.7274,2,1,AUS_1214997621,3,3,28,1
464,561,48,453,2111,2,4.8453E+11,1500US484530021112,Block Group 2,G5030,S,2174744,135639,30.2532607,-97.6940465,89,14465417,AUS_14465417,30.26120886,-97.6981663,2,1,AUS_1446541721,3,2,50,2
465,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,662,13410696,AUS_13410696,30.26122,-97.70667,1,1,AUS_1341069611,3,2,10,1
466,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,285,13738098,AUS_13738098,30.26143789,-97.71736525,2,1,AUS_1373809821,3,2,0,1
467,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,821,12637820,AUS_12637820,30.26144,-97.76002,2,1,AUS_1263782021,3,2,29,2
468,17,48,453,1901,1,4.8453E+11,1500US484530019011,Block Group 1,G5030,S,921625,0,30.2600636,-97.7778863,278,13724538,AUS_13724538,30.26151,-97.77525,2,1,AUS_1372453821,3,2,0,1
469,17,48,453,1901,1,4.8453E+11,1500US484530019011,Block Group 1,G5030,S,921625,0,30.2600636,-97.7778863,687,13497114,AUS_13497114,30.26151,-97.77525,2,1,AUS_1349711421,3,3,59,1
470,349,48,453,1303,1,4.8453E+11,1500US484530013031,Block Group 1,G5030,S,710768,43869,30.2634026,-97.7612102,137,14584166,AUS_14584166,30.26152478,-97.75995246,2,1,AUS_1458416621,3,2,24,2
471,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,18,14292294,AUS_14292294,30.26163953,-97.72867576,2,1,AUS_1429229421,3,2,36,2
472,19,48,453,2111,3,4.8453E+11,1500US484530021113,Block Group 3,G5030,S,3498134,248512,30.2551541,-97.6810951,415,14058454,AUS_14058454,30.26173227,-97.69217399,2,1,AUS_1405845421,3,1,53,2
473,446,48,453,1100,2,4.8453E+11,1500US484530011002,Block Group 2,G5030,S,393596,172901,30.2590809,-97.73992,362,13922171,AUS_13922171,30.2618,-97.73889,3,1,AUS_1392217131,3,1,0,2
474,446,48,453,1100,2,4.8453E+11,1500US484530011002,Block Group 2,G5030,S,393596,172901,30.2590809,-97.73992,363,13922171,AUS_13922171,30.2618,-97.73889,2,1,AUS_1392217121,3,2,0,1
475,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,531,13192261,AUS_13192261,30.26181479,-97.73876434,2,1,AUS_1319226121,3,3,22,1
476,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,82,14446057,AUS_14446057,30.2618442,-97.73886871,3,1,AUS_1444605731,3,2,24,1
477,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,819,12631512,AUS_12631512,30.26184652,-97.73887705,2,1,AUS_1263151221,3,2,27,1
478,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,370,13947389,AUS_13947389,30.26185437,-97.76139765,2,1,AUS_1394738921,3,3,26,1
479,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,557,13247136,AUS_13247136,30.26185492,-97.73890724,1,1,AUS_1324713611,3,2,25,1
480,68,48,453,1303,2,4.8453E+11,1500US484530013032,Block Group 2,G5030,S,635029,0,30.2562161,-97.7625867,606,13311028,AUS_13311028,30.26191487,-97.76150353,2,1,AUS_1331102821,3,2,22,1
481,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,561,13252340,AUS_13252340,30.26198192,-97.71985053,1,1,AUS_1325234011,3,2,53,1
482,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,407,14047094,AUS_14047094,30.26201867,-97.72348218,2,1,AUS_1404709421,3,2,30,1
483,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,426,14071205,AUS_14071205,30.26205223,-97.72015728,3,1,AUS_1407120531,3,1,53,1
484,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,827,12648972,AUS_12648972,30.26210631,-97.73996622,2,1,AUS_1264897221,3,2,31,1
485,349,48,453,1303,1,4.8453E+11,1500US484530013031,Block Group 1,G5030,S,710768,43869,30.2634026,-97.7612102,999,12981301,AUS_12981301,30.26214153,-97.75806369,1,1,AUS_1298130111,3,3,18,1
486,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,41,14357805,AUS_14357805,30.26215478,-97.72695247,2,1,AUS_1435780521,3,2,35,1
487,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,798,12590151,AUS_12590151,30.26218,-97.71591,2,1,AUS_1259015121,3,2,38,1
488,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,1351,12387244,AUS_12387244,30.26232956,-97.7213553,2,1,AUS_1238724421,3,2,22,2
489,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,946,12872255,AUS_12872255,30.26237811,-97.72463243,2,1,AUS_1287225521,3,2,26,1
490,349,48,453,1303,1,4.8453E+11,1500US484530013031,Block Group 1,G5030,S,710768,43869,30.2634026,-97.7612102,152,14612506,AUS_14612506,30.2623834,-97.76197666,2,1,AUS_1461250621,3,2,22,2
491,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,1361,12417414,AUS_12417414,30.26248,-97.70384,2,1,AUS_1241741421,3,3,45,1
492,343,48,453,902,2,4.8453E+11,1500US484530009022,Block Group 2,G5030,S,1005391,0,30.257009,-97.7105642,537,13205375,AUS_13205375,30.26254,-97.72211,1,1,AUS_1320537511,3,1,32,1
493,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,154,14619995,AUS_14619995,30.26257478,-97.73133247,2,1,AUS_1461999521,3,3,32,1
494,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1186,12110496,AUS_12110496,30.26258,-97.73134,2,1,AUS_1211049621,3,3,21,1
495,446,48,453,1100,2,4.8453E+11,1500US484530011002,Block Group 2,G5030,S,393596,172901,30.2590809,-97.73992,629,13368438,AUS_13368438,30.26259378,-97.74478849,2,1,AUS_1336843821,3,2,26,1
496,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,20,14292516,AUS_14292516,30.2626694,-97.74180984,2,1,AUS_1429251621,3,1,22,2
497,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,379,13979365,AUS_13979365,30.26275349,-97.74212095,2,1,AUS_1397936521,3,2,61,1
498,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1355,12409154,AUS_12409154,30.26292894,-97.72622988,2,1,AUS_1240915421,3,2,27,1
499,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,995,12974215,AUS_12974215,30.26304,-97.72652,2,1,AUS_1297421521,3,5,26,1
500,433,48,453,1100,1,4.8453E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,526,13189105,AUS_13189105,30.26304206,-97.74318863,1,1,AUS_1318910511,3,2,42,1
501,344,48,453,902,4,4.8453E+11,1500US484530009024,Block Group 4,G5030,S,809825,0,30.2619393,-97.7293714,1168,12081263,AUS_12081263,30.26321,-97.72407,2,1,AUS_1208126321,3,2,61,1
502,342,48,453,902,1,4.8453E+11,1500US484530009021,Block Group 1,G5030,S,694941,0,30.2609284,-97.7067363,1208,12150084,AUS_12150084,30.26322,-97.71337,2,1,AUS_1215008421,3,5,38,1
